Airport Code|Airport Name|City Name|Country Name
MDA|Martindale Army Heliport|San Antonio, TX|United States
MDB|Melinda|Melinda|Belize
MDC|Samratulangi|Manado|Indonesia
MDD|Airpark|Midland|United States
MDE|Jose Maria Cordova|Medellin|Colombia
MDF|Medford|Medford|United States
MDG|Mudanjiang|Mudanjiang|China
MDH|Southern Illinois|Carbondale|United States
MDI|Makurdi|Makurdi|Nigeria
MDJ|City-county|Madras|United States
MDK|Mbandaka|Mbandaka|Zaire
MDL|Mandalay Intl.|Mandalay|Myanmar
MDM|Munduku|Munduku|Papua New Guinea
MDN|Jefferson Proving Grd|Madison|United States
MDO|Intermediate|Middleton Island|United States
MDP|Mindiptana|Mindiptana|Indonesia
MDQ|Mar Del Plata|Mar Del Plata|Argentina
MDR|Medfra|Medfra|United States
MDS|Middle Caicos|Middle Caicos|Turks and Caicos Islands
MDT|Harrisburg Intl.|Harrisburg, PA|United States
MDU|Mendi|Mendi|Papua New Guinea
MDV|Medouneu|Medouneu|Gabon
MDW|Midway|Chicago|United States
MDX|Mercedes|Mercedes|Argentina
MDY|Sand Island Field|Midway Island|US Minor Outlying Islands
MDZ|El Plumerillo|Mendoza|Argentina
MEA|Macae|Macae|Brazil
MEB|Essendon|Melbourne|Australia
MEC|Manta|Manta|Ecuador
MED|Mohammad Bin Abdulaziz|Madinah|Saudi Arabia
MEE|Mare|Mare|New Caledonia
MEF|Melfi|Melfi|Chad
MEG|Malange|Malange|Angola
MEH|Mehamn|Mehamn|Norway
MEI|Key Field|Meridian|United States
MEJ|Meadville|Meadville|United States
MEK|Meknes|Meknes|Morocco
MEL|Tullamarine|Melbourne|Australia
MEM|Memphis Intl.|Memphis|United States
MEN|Brenoux|Mende|France
MEO|Dare County Regional|Manteo|United States
MEP|Mersing|Mersing|Malaysia
MEQ|Seunagan|Meulaboh|Indonesia
MER|Castle AFB|Atwater, CA|United States
MES|Polonia|Medan|Indonesia
MET|Moreton|Moreton|Australia
MEU|Monte Dourado|Monte Dourado|Brazil
MEV|Douglas County|Minden|United States
MEW|Mweka|Mweka|Zaire
MEX|Internacional Benito Juarez|Mexico City|Mexico
MEY|Meghauli|Meghauli|Nepal
MEZ|Messina|Messina|South Africa
MFA|Mafia|Mafia|Tanzania
MFB|Monfort|Monfort|Colombia
MFC|Mafeteng|Mafeteng|Lesotho
MFD|Lahm Municipal|Mansfield|United States
MFE|Mc Allen Miller Intl.|Mc Allen, TX|United States
MFF|Moanda|Moanda|Gabon
MFG|Muzaffarabad|Muzaffarabad|Pakistan
MFI|Municipal|Marshfield|United States
MFJ|Moala|Moala|Fiji
MFK|Matsu|Matsu|Taiwan
MFL|Mount Full Stop|Mount Full Stop|Australia
MFM|Macau Intl.|Macau|Macau
MFN|Milford Sound|Milford Sound|New Zealand
MFO|Manguna|Manguna|Egypt
MFP|Manners Creek|Manners Creek|Australia
MFQ|Maradi|Maradi|Niger
MFR|Rogue Valley Intl. - Medford Arpt.|Medford|United States
MFS|Miraflores|Miraflores|Colombia
MFT|Machu Picchu|Machu Picchu|Peru
MFU|Mfuwe|Mfuwe|Zambia
MFV|Accomack County|Melfa|United States
MFW|Magaruque|Magaruque|Mozambique
MGA|Augusto C Sandino|Managua|Nicaragua
MGB|Mount Gambier|Mount Gambier|Australia
MGC|Michigan City Arpt|Michigan City|United States
MGD|Magdalena|Magdalena|Bolivia
MGE|Dobbins Afb|Marietta|United States
MGF|Regional De Maringa SBMG|Maringa|Brazil
MGG|Margarima|Margarima|Papua New Guinea
MGH|Margate|Margate|South Africa
MGI|Aransas National Wildlife Refuge|Matagorda Island, TX|United States
MGJ|Orange County|Montgomery|United States
MGK|Mong Ton|Mong Ton|Myanmar
MGL|Moenchen-gl. - Dus Exp|Moenchengladbach|Germany
MGM|Dannelly Fld|Montgomery|United States
MGN|Baracoa|Magangue|Colombia
MGO|Manega|Manega|Gabon
MGP|Manga|Manga|Papua New Guinea
MGQ|Mogadishu Intl. Arpt.|Mogadishu|Somalia
MGR|Moultrie Municipal|Moultrie|United States
MGS|Mangaia Island|Mangaia Island|Cook Islands
MGT|Milingimbi|Milingimbi|Australia
MGU|Manaung|Manaung|Myanmar
MGV|Margaret River|Margaret River Station|Australia
MGW|Morgantown|Morgantown|United States
MGX|Moabi|Moabi|Gabon
MGY|Dayton-Wright Brothers Arpt.|Dayton|United States
MGZ|Myeik|Myeik|Myanmar
MHA|Mahdia|Mahdia|Guyana
MHB|Mechanics Bay|Auckland|New Zealand
MHC|Macmahon Camp 4|Macmahon Camp 4|Australia
MHD|Mashad|Mashad|Iran
MHE|Municipal|Mitchell|United States
MHF|Morichal|Morichal|Colombia
MHG|Mannheim Arpt|Mannheim|Germany
MHH|Intl.|Marsh Harbour|Bahamas
MHI|Musha|Musha|Djibouti
MHK|Municipal|Manhattan|United States
MHM|Intermediate|Minchumina|United States
MHN|Mullen|Mullen|United States
MHO|Mount House|Mount House|Australia
MHP|Minsk Intl. 1|Minsk|Belarus
MHQ|Mariehamn|Mariehamn|Finland
MHR|Sacramento Mather Arpt.|Sacramento, CA|United States
MHS|Rep|Mount Shasta|United States
MHT|Manchester-boston Regional Arpt.|Boston|United States
MHU|Mount Hotham|Mount Hotham|Australia
MHV|Kern County|Mojave|United States
MHW|Monteagudo|Monteagudo|Bolivia
MHX|Manihiki Island|Manihiki Island|Cook Islands
MHY|Morehead|Morehead|Papua New Guinea
MHZ|Mildenhall Arpt|Mildenhall|United Kingdom
MIA|Miami Intl. Arpt.|Miami|United States
MIB|Minot AFB|Minot|United States
MIC|Crystal|Minneapolis|United States
MID|Rejon|Merida|Mexico
MIE|Delaware County|Muncie|United States
MIF|Roy Hurd Memorial|Monahans|United States
MIG|Mian Yang|Mian Yang|China
MIH|Mitchell Plateau|Mitchell Plateau|Australia
MII|Dr Gastao Vidigal|Marilia|Brazil
MIJ|Mili Island|Mili Island|Marshall Islands
MIK|Mikkeli|Mikkeli|Finland
MIL|All Airports|Milan|Italy
MIM|Merimbula|Merimbula|Australia
MIN|Minnipa|Minnipa|Australia
MIO|Miami|Miami|United States
MIP|Mitspeh Ramon|Mitspeh Ramon|Israel
MIQ|Simón Bolívar Intl.|Maiquetía|Venezuela
MIR|Habib Bourguiba|Monastir|Tunisia
MIS|Misima Island|Misima Island|Papua New Guinea
MIT|Kern County|Shafter|United States
MIU|Maiduguri|Maiduguri|Nigeria
MIV|Millville|Millville|United States
MIW|Municipal|Marshalltown|United States
MIX|Miriti|Miriti|Colombia
MIY|Mittiebah|Mittiebah|Australia
MIZ|Mainoru|Mainoru|Australia
MJA|Manja|Manja|Madagascar
MJB|Mejit Island|Mejit Island|Marshall Islands
MJC|Man|Man|Cote D'Ivoire
MJD|Mohenjodaro|Mohenjodaro|Pakistan
MJE|Majkin|Majkin|Marshall Islands
MJF|Kjaerstad|Mosjoen|Norway
MJG|Mayajigua|Mayajigua|Cuba
MJH|Majma|Majma|Saudi Arabia
MJI|Mitiga|Mitiga|Libya
MJJ|Moki|Moki|Papua New Guinea
MJK|Shark Bay|Monkey Mia|Australia
MJL|Mouila|Mouila|Gabon
MJM|Mbuji Mayi|Mbuji Mayi|Zaire
MJN|Amborovy|Majunga|Madagascar
MJO|Mount Etjo Lodge|Mount Etjo Lodge|Namibia
MJP|Manjimup|Manjimup|Australia
MJQ|Jackson|Jackson|United States
MJR|Miramar|Miramar|Argentina
MJS|Maganja Da Costa|Maganja Da Costa|Mozambique
MJT|Mytilene Intl. Arpt.|Mytilene|Greece
MJU|Mamuju|Mamuju|Indonesia
MJV|San Javier|Murcia|Spain
MJW|Mahenye|Mahenye|Zimbabwe
MJY|Mangunjaya|Mangunjaya|Indonesia
MJZ|Mirnyj|Mirnyj|Russian Federation
MKA|Marianske Lazne|Marianske Lazne|Czech Republic
MKB|Mekambo|Mekambo|Gabon
MKC|Downtown|Kansas City|United States
MKD|Chagni|Chagni|Ethiopia
MKE|General Mitchell Intl.|Milwaukee|United States
MKF|Mckenna AAF|Columbus|United States
MKG|Muskegon|Muskegon|United States
MKH|Mokhotlong|Mokhotlong|Lesotho
MKJ|Makoua|Makoua|Congo
MKK|Molokai|Hoolehua|United States
MKL|Mc Kellar-Sipes Regional|Jackson|United States
MKM|Mukah|Mukah|Malaysia
MKN|Malekolon|Malekolon|Papua New Guinea
MKO|Davis Field|Muskogee|United States
MKP|Makemo|Makemo|French Polynesia
MKQ|Mopah|Merauke|Indonesia
MKR|Meekatharra|Meekatharra|Australia
MKS|Mekane Selam|Mekane Selam|Ethiopia
MKT|Municipal|Mankato|United States
MKU|Makokou|Makokou|Gabon
MKV|Mt Cavenagh|Mt Cavenagh|Australia
MKW|Rendani|Manokwari|Indonesia
MKX|Mukalla|Mukalla|Yemen
MKY|Mackay|Mackay|Australia
MKZ|Batu Berendam|Malacca|Malaysia
MLA|Malta Intl.|Gudja|Malta
MLB|Melbourne Intl. Arpt.|Melbourne|United States
MLC|Mc Alester|Mc Alester|United States
MLD|Malad City|Malad City|United States
MLE|Male Intl.|Male|Maldives
MLF|Milford|Milford|United States
MLG|Abdul Rahman Saleh|Malang|Indonesia
MLH|EuroArpt.|Basel Mulhouse Freiburg|France
MLI|Quad-City|Moline|United States
MLJ|Baldwin County|Milledgeville|United States
MLK|Malta|Malta|United States
MLL|Marshall|Marshall|United States
MLM|Francisco J. Magica Internacional|Morelia|Mexico
MLN|Melilla|Melilla|Spain
MLO|Milos|Milos|Greece
MLP|Malabang|Malabang|Philippines
MLQ|Malalaua|Malalaua|Papua New Guinea
MLR|Millicent|Millicent|Australia
MLS|Municipal|Miles City|United States
MLT|Millinocket|Millinocket|United States
MLU|Municipal|Monroe|United States
MLV|Merluna|Merluna|Australia
MLW|Sprigg Payne|Monrovia|Liberia
MLX|Malatya|Malatya|Turkey
MLY|Manley Hot Springs|Manley Hot Springs|United States
MLZ|Melo|Melo|Uruguay
MMB|Memanbetsu|Memanbetsu|Japan
MMC|Ciudad Mante|Ciudad Mante|Mexico
MMD|Maridor|Minami Daito|Japan
MME|Durham Tees Valley|Teesside, Durham|United Kingdom
MMF|Mamfe|Mamfe|Cameroon
MMG|Mount Magnet|Mount Magnet|Australia
MMH|Mammoth Lakes|Mammoth Lakes|United States
MMI|McMinn County|Athens|United States
MMJ|Matsumoto|Matsumoto|Japan
MMK|Murmansk Arpt. Murmashi|Murmansk|Russian Federation
MML|Municipal-Ryan Field|Marshall|United States
MMM|Middlemount|Middlemount|Australia
MMN|Minute Man Airfield|Stow|United States
MMO|Vila Do Maio|Maio|Cape Verde
MMP|Mompos|Mompos|Colombia
MMQ|Mbala|Mbala|Zambia
MMT|Mc Entire ANG Base|Columbia|United States
MMU|Municipal|Morristown|United States
MMV|Mal|Mal|Papua New Guinea
MMW|Moma|Moma|Mozambique
MMX|Sturup|Malmo|Sweden
MMY|Hirara|Miyako Jima|Japan
MMZ|Maimana|Maimana|Afghanistan
MNA|Melangguane|Melangguane|Indonesia
MNB|Moanda|Moanda|Zaire
MNC|Nacala|Nacala|Mozambique
MND|Medina|Medina|Colombia
MNE|Mungeranie|Mungeranie|Australia
MNF|Mana Island Airstrip|Mana Island|Fiji
MNG|Maningrida|Maningrida|Australia
MNH|Minneriya|Minneriya|Sri Lanka
MNI|Gerald's Arpt.|Gerald's Park|Montserrat
MNJ|Mananjary|Mananjary|Madagascar
MNK|Maiana|Maiana|Kiribati
MNL|Ninoy Aquino Intl|Manila|Philippines
MNM|Menominee|Menominee|United States
MNN|Municipal|Marion|United States
MNO|Manono|Manono|Democratic Republic Of Congo
MNP|Maron|Maron|Papua New Guinea
MNQ|Monto|Monto|Australia
MNR|Mongu|Mongu|Zambia
MNS|Mansa|Mansa|Zambia
MNT|Minto|Minto|United States
MNU|Maulmyine|Maulmyine|Myanmar
MNV|Mountain Valley|Mountain Valley|Australia
MNW|Macdonald Downs|Macdonald Downs|Australia
MNX|Manicore|Manicore|Brazil
MNY|Mono|Mono|Solomon Islands
MNZ|Manassas|Manassas|United States
MOA|Orestes Acosta|Moa|Cuba
MOB|Mobile Regional Arpt.|Alabama, AL|United States
MOC|Montes Claros|Montes Claros|Brazil
MOD|Municipal|Modesto, CA|United States
MOE|Momeik|Momeik|Myanmar
MOF|Waioti|Maumere|Indonesia
MOG|Mong Hsat|Mong Hsat|Myanmar
MOH|Mohanbari|Mohanbari|India
MOI|Mitiaro Island|Mitiaro Island|Cook Islands
MOJ|Moengo|Moengo|Suriname
MOK|Mankono|Mankono|Cote D'Ivoire
MOL|Aro|Molde|Norway
MOM|Moudjeria|Moudjeria|Mauritania
MON|Mount Cook Arpt.|Mount Cook|New Zealand
MOO|Moomba|Moomba|Australia
MOP|Municipal|Mount Pleasant|United States
MOQ|Morondava|Morondava|Madagascar
MOR|Moore-Murrell|Morristown|United States
MOS|Intermediate|Moses Point|United States
MOT|Intl.|Minot|United States
MOU|Mountain Village|Mountain Village|United States
MOV|Moranbah|Moranbah|Australia
MOW|All Airports|Moscow|Russian Federation
MOX|Municipal|Morris|United States
MOY|Monterrey|Monterrey|Colombia
MOZ|Temae|Moorea|French Polynesia
MPA|Mpacha|Mpacha|Namibia
MPB|SPB|Miami|United States
MPC|Muko-Muko|Muko-Muko|Indonesia
MPD|Mirpur Khas|Mirpur Khas|Pakistan
MPE|Griswold|Madison|United States
MPF|Mapoda|Mapoda|Papua New Guinea
MPG|Makini|Makini|Papua New Guinea
MPH|Malay|Caticlan|Philippines
MPI|Mamitupo|Mamitupo|Panama
MPJ|Petit Jean Park|Morrilton|United States
MPK|Mokpo|Mokpo|Korea
MPL|Montpellier Méditerranée|Montpellier|France
MPM|Maputo Intl.|Maputo|Mozambique
MPN|Mount Pleasant|Mount Pleasant|Falkland Islands
MPO|Mt Pocono|Mt Pocono|United States
MPP|Mulatupo|Mulatupo|Panama
MPQ|Maan|Maan|Jordan
MPR|Mcpherson|Mcpherson|United States
MPS|Mount Pleasant|Mount Pleasant|United States
MPT|Maliana|Maliana|Indonesia
MPU|Mapua|Mapua|Papua New Guinea
MPV|Edward F Knapp State|Montpelier, VT|United States
MPW|Mariupol|Mariupol, MN|Ukraine
MPX|Miyanmin|Miyanmin|Papua New Guinea
MPY|Maripasoula|Maripasoula|French Guiana
MPZ|Municipal|Mt Pleasant|United States
MQA|Mandora|Mandora|Australia
MQB|Municipal|Macomb|United States
MQC|Miquelon Aprt|Miquelon|St. Pierre and Miquelon
MQD|Maquinchao|Maquinchao|Argentina
MQE|Marqua|Marqua|Australia
MQF|Magnitogorsk|Magnitogorsk|Russian Federation
MQG|Midgard|Midgard|Namibia
MQI|Quincy|Quincy|United States
MQJ|Merkez|Balikesir|Turkey
MQK|San Matias|San Matias|Bolivia
MQL|Mildura|Mildura|Australia
MQM|Mardin|Mardin|Turkey
MQN|Mo I Rana|Mo I Rana|Norway
MQO|Malam|Malam|Papua New Guinea
MQP|Kruger Mpumalanga|Nelspruit|South Africa
MQQ|Moundou|Moundou|Chad
MQR|Mosquera|Mosquera|Colombia
MQS|Mustique|Mustique Island|Saint Vincent And The Grenadines
MQT|Sawyer Intl.|Marquette|United States
MQU|Mariquita|Mariquita|Colombia
MQV|Mostaganem|Mostaganem|Algeria
MQW|Telfair-Wheeler|Mc Rae|United States
MQX|Makale|Makale|Ethiopia
MQY|Smyrna|Smyrna|United States
MQZ|Margaret River|Margaret River|Australia
MRA|Misurata|Misurata|Libya
MRB|Eastern Wv Regional Arpt./Shepherd Field|Martinsburg|United States
MRC|Maury County|Columbia|United States
MRD|A Carnevalli|Merida|Venezuela
MRE|Mara Lodges|Mara Lodges|Kenya
MRF|Municipal|Marfa|United States
MRG|Mareeba|Mareeba|Australia
MRH|May River|May River|Papua New Guinea
MRI|Merrill Field|Anchorage|United States
MRJ|Marcala|Marcala|Honduras
MRK|Marco Island|Marco Island|United States
MRL|Miners Lake|Miners Lake|Australia
MRM|Manare|Manare|Papua New Guinea
MRN|Lenoir|Morganton|United States
MRO|Masterton|Masterton|New Zealand
MRP|Marla|Marla|Australia
MRQ|Marinduque|Marinduque|Philippines
MRR|Macara|Macara|Ecuador
MRS|Marseille Provence Arpt.|Marseille|France
MRT|Moroak|Moroak|Australia
MRU|Sir Seewoosagur Ramgoolam Int|Plaisance|Mauritius
MRV|Mineralnye Vodyj|Mineralnye Vody|Russian Federation
MRW|Maribo|Maribo|Denmark
MRX|Mahshahr|Bandar Mahshahr|Iran
MRY|Monterey Peninsula|Monterey|United States
MRZ|Moree|Moree|Australia
MSA|Muskrat Dam|Muskrat Dam|Canada
MSB|Marigot SPB|St Martin|Guadeloupe
MSC|Falcon Field|Mesa|United States
MSD|Mt Pleasant|Mt Pleasant|United States
MSE|Kent Intl.|Manston|United Kingdom
MSF|Mount Swan|Mount Swan|Australia
MSG|Matsaile|Matsaile|Lesotho
MSH|Masirah|Masirah|Oman
MSI|Masalembo|Masalembo|Indonesia
MSJ|Misawa|Misawa|Japan
MSK|Mastic Point|Mastic Point|Bahamas
MSL|Sheffield|Sheffield|United States
MSM|Masi Manimba|Masi Manimba|Zaire
MSN|Dane County Regional|Madison|United States
MSO|Missoula Intl.|Missoula|United States
MSP|Minneapolis - St. Paul Intl|Minneapolis|United States
MSQ|Minsk Intl. 2|Minsk|Belarus
MSS|Richards Field|Massena|United States
MST|Maastricht/aachen|Maastricht|Netherlands
MSU|Moshoeshoe Intl|Maseru|Lesotho
MSV|Sullivan County Intl|Monticello|United States
MSW|Massawa Intl.|Massawa|Eritrea
MSX|Mossendjo|Mossendjo|Congo
MSY|Louis Armstrong New Orleans|New Orleans|United States
MSZ|Namibe|Namibe|Angola
MTA|Matamata|Matamata|New Zealand
MTB|Monte Libano|Monte Libano|Colombia
MTD|Mt Sandford|Mt Sandford|Australia
MTE|Monte Alegre|Monte Alegre|Brazil
MTF|Mizan Teferi|Mizan Teferi|Ethiopia
MTG|Mato Grosso|Mato Grosso|Brazil
MTH|Marathon Flight Strip|Marathon|United States
MTI|Mosteiros|Mosteiros|Cape Verde
MTJ|Montrose Regional Arpt.|Montrose|United States
MTK|Makin Island|Makin Island|Kiribati
MTL|Maitland|Maitland|Australia
MTM|SPB|Metlakatla|United States
MTN|Glenn L Martin|Baltimore|United States
MTO|Coles County Memorial|Mattoon|United States
MTP|Montauk Arpt.|Montauk|United States
MTQ|Mitchell|Mitchell|Australia
MTR|S. Jeronimo|Monteria|Colombia
MTS|Matsapha Intl|Manzini|Swaziland
MTT|Minatitlan|Minatitlan|Mexico
MTU|Montepuez|Montepuez|Mozambique
MTV|Mota Lava|Mota Lava|Vanuatu
MTW|Municipal|Manitowoc|United States
MTX|Metro Field|Fairbanks|United States
MTY|Gen Mariano Escobedo|Monterrey|Mexico
MTZ|Masada|Masada|Israel
MUA|Munda|Munda|Solomon Islands
MUB|Maun|Maun|Botswana
MUC|Franz Josef Strauss|Munich|Germany
MUD|Mueda|Mueda|Mozambique
MUE|Kamuela|Kamuela|United States
MUF|Muting|Muting|Indonesia
MUG|Mulege|Mulege|Mexico
MUH|Mersa Matruh|Mersa Matruh|Egypt
MUI|Muir AAF|Fort Indiantown|United States
MUJ|Mui|Mui|Ethiopia
MUK|Mauke Island|Mauke Island|Cook Islands
MUM|Mumias|Mumias|Kenya
MUN|Quiriquire|Maturin|Venezuela
MUO|AFB|Mountain Home|United States
MUP|Mulga Park|Mulga Park|Australia
MUQ|Muccan|Muccan|Australia
MUR|Marudi|Marudi|Malaysia
MUS|Marcus Island|Marcus Island|Japan
MUT|Muscatine|Muscatine|United States
MUU|Mount Union|Mount Union|United States
MUV|Mustin Alf|Philadelphia|United States
MUW|Mascara|Mascara|Algeria
MUX|Multan Intl.|Multan|Pakistan
MUY|Mouyondzi|Mouyondzi|Congo
MUZ|Musoma|Musoma|Tanzania
MVA|Reykiahlid|Myvatn|Iceland
MVB|Franceville/Mvengue|Franceville|Gabon
MVC|Monroe - Walton County|Monroeville|United States
MVD|Carrasco Intl.|Montevideo|Uruguay
MVE|Montevideo-Chippewa|Montevideo, MN|United States
MVF|Dixsept Rosado|Mossoro|Brazil
MVG|Mevang|Mevang|Gabon
MVH|Macksville|Macksville|Australia
MVI|Manetai|Manetai|Papua New Guinea
MVJ|Marlboro|Mandeville|Jamaica
MVK|Mulka|Mulka|Australia
MVL|Morrisville-Stowe|Stowe|United States
MVM|Monument Valley|Kayenta, AZ|United States
MVN|Mt Vernon-Outland|Mt Vernon|United States
MVO|Mongo|Mongo|Chad
MVP|Mitu|Mitu|Colombia
MVQ|Mogilev|Mogilev|Belarus
MVR|Salam|Maroua|Cameroon
MVS|Aeroporto Max Feffer|Mucuri|Brazil
MVT|Mataiva|Mataiva|French Polynesia
MVU|Musgrave|Musgrave|Australia
MVV|Megeve|Megeve|France
MVW|Skagit Regional|Mount Vernon|United States
MVX|Minvoul|Minvoul|Gabon
MVY|Marthas Vineyard Airport|Vineyard Haven, MA|United States
MVZ|Masvingo|Masvingo|Zimbabwe
MWA|Williamson County|Marion|United States
MWB|Morawa|Morawa|Australia
MWC|Lawrence J Timmerman|Milwaukee|United States
MWD|Mianwali|Mianwali|Pakistan
MWE|Merowe|Merowe|Sudan
MWF|Maewo|Maewo|Vanuatu
MWG|Marawaka|Marawaka|Papua New Guinea
MWH|Grant County|Moses Lake|United States
MWI|Maramuni|Maramuni|Papua New Guinea
MWJ|Matthews Ridge|Matthews Ridge|Guyana
MWK|Matak|Matak|Indonesia
MWL|Mineral Wells Arpt|Mineral Wells|United States
MWM|Windom Municipal|Windom, MN|United States
MWN|Mwadui|Mwadui|Tanzania
MWO|Hook Field|Middletown, Ohio|United States
MWQ|Magwe|Magwe|Myanmar
MWS|Mount Wilson|Mount Wilson|United States
MWT|Moolawatana|Moolawatana|Australia
MWU|Mussau|Mussau|Papua New Guinea
MWV|Mundulkiri|Mundulkiri|Cambodia
MWY|Miranda Downs|Miranda Downs|Australia
MWZ|Mwanza|Mwanza|Tanzania
MXA|Municipal|Manila|United States
MXB|Masamba|Masamba|Indonesia
MXC|San Juan County|Monticello|United States
MXD|Marion Downs|Marion Downs|Australia
MXE|Maxton|Maxton|United States
MXG|Marlborough|Marlborough|United States
MXH|Moro|Moro|Papua New Guinea
MXI|Imelda Romualdez Marcos|Mati|Philippines
MXJ|Minna|Minna|Nigeria
MXK|Mindik|Mindik|Papua New Guinea
MXL|Mexicali|Mexicali|Mexico
MXM|Morombe|Morombe|Madagascar
MXN|Morlaix|Morlaix|France
MXO|Municipal|Monticello|United States
MXP|Malpensa|Milan|Italy
MXQ|Mitchell River|Mitchell River|Australia
MXR|Mirgorod|Mirgorod|Ukraine
MXS|Maota Savaii Is|Maota Savaii Is|Samoa
MXT|Maintirano|Maintirano|Madagascar
MXU|Mullewa|Mullewa|Australia
MXV|Moron|Moron|Mongolia
MXW|Mandalgobi|Mandalgobi|Mongolia
MXX|Mora|Mora|Sweden
MXY|Mccarthy|Mccarthy|United States
MXZ|Meixian|Meixian|China
MYA|Moruya|Moruya|Australia
MYB|Mayoumba|Mayoumba|Gabon
MYC|Maracay|Maracay|Venezuela
MYD|Malindi|Malindi|Kenya
MYE|Miyake Jima|Miyake Jima|Japan
MYF|Montgomery Field|San Diego|United States
MYG|Mayaguana|Mayaguana|Bahamas
MYH|Marble Canyon|Marble Canyon|United States
MYI|Murray Island|Murray Island|Australia
MYJ|Matsuyama|Matsuyama|Japan
MYK|May Creek|May Creek|United States
MYL|Mccall|Mccall|United States
MYM|Monkey Mountain|Monkey Mountain|Guyana
MYN|Mareb|Mareb|Yemen
MYO|Myroodah|Myroodah|Australia
MYP|Mary|Mary|Turkmenistan
MYQ|Mysore|Mysore|India
MYR|Myrtle Beach Afb|Myrtle Beach|United States
MYS|Moyale|Moyale|Ethiopia
MYT|Myitkyina|Myitkyina|Myanmar
MYU|Ellis Field|Mekoryuk|United States
MYV|Yuba County|Marysville|United States
MYW|Mtwara|Mtwara|Tanzania
MYX|Menyamya|Menyamya|Papua New Guinea
MYY|Miri|Miri|Malaysia
MYZ|Monkey Bay|Monkey Bay|Malawi
MZA|Muzaffarnagar|Muzaffarnagar|India
MZB|Mocimboa Praia|Mocimboa Praia|Mozambique
MZC|Mitzic|Mitzic|Gabon
MZD|Mendez|Mendez|Ecuador
MZE|Manatee|Manatee|Belize
MZF|Mzamba|Mzamba|South Africa
MZG|Makung|Makung|Taiwan
MZH|Merzifon|Merzifon|Turkey
MZI|Mopti|Mopti|Mali
MZJ|Marana|Marana|United States
MZK|Marakei|Marakei|Kiribati
MZL|Santaguida|Manizales|Colombia
MZM|Frescaty|Metz|France
MZN|Minj|Minj|Papua New Guinea
MZO|Sierra Maestra|Manzanillo|Cuba
MZP|Motueka|Motueka|New Zealand
MZQ|Mkuze|Mkuze|South Africa
MZR|Mazar-i-sharif|Mazar-i-sharif|Afghanistan
MZT|Gen Rafael Buelna|Mazatlan|Mexico
MZU|Muzaffarpur|Muzaffarpur|India
MZV|Mulu, Sarawak|Mulu, Sarawak|Malaysia
MZW|Mechria|Mechria|Algeria
MZX|Mena|Mena|Ethiopia
MZY|Mossel Bay|Mossel Bay|South Africa
MZZ|Marion|Marion|United States
NAA|Narrabri|Narrabri|Australia
NAC|Naracoorte|Naracoorte|Australia
NAD|Macanal|Macanal|Colombia
NAE|Natitingou|Natitingou|Benin
NAF|Banaina|Banaina|Indonesia
NAG|Sonegaon|Nagpur|India
NAH|Naha|Naha|Indonesia
NAI|Annai|Annai|Guyana
NAJ|Nakhichevan|Nakhichevan|Azerbaijan
NAK|Nakhon Ratchasima|Nakhon Ratchasima|Thailand
NAL|Nalchik|Nalchik|Russian Federation
NAM|Namlea|Namlea|Indonesia
NAN|Nadi Intl.|Nadi|Fiji
NAO|Nanchong|Nanchong|China
NAP|Capodichino|Napoli|Italy
NAQ|Qaanaaq|Qaanaaq|Greenland
NAR|Nare|Nare|Colombia
NAS|Nassau Intl.|Nassau|Bahamas
NAT|Augusto Severo|Natal|Brazil
NAU|Napuka Island|Napuka Island|French Polynesia
NAV|Nevsehir|Nevsehir|Turkey
NAW|Narathiwat|Narathiwat|Thailand
NAX|Barbers Point|Barbers Point|United States
NAY|Nanyuan Arpt.|Beijing|China
NAZ|Nana|Star Habour|Solomon Islands
NBA|Nambaiyufa|Nambaiyufa|Papua New Guinea
NBB|Barrancominas|Barrancominas|Colombia
NBC|Naberevnye Chelny|Naberevnye Chelny|Russian Federation
NBG|NAS/Alvin Callendar|New Orleans|United States
NBH|Nambucca Heads|Nambucca Heads|Australia
NBL|San Blas|San Blas|Panama
NBO|Jomo Kenyatta Intl.|Nairobi|Kenya
NBP|Battery Pk City/N. Cov|New York|United States
NBR|Nambour|Nambour|Australia
NBU|NAS|Glenview|United States
NBV|Cana Brava|Cana Brava|Brazil
NBW|Guantanamo NAS|Guantanamo|Cuba
NBX|Nabire|Nabire|Indonesia
NCA|North Caicos|North Caicos|Turks and Caicos Islands
NCE|Cote D'azur Intl. Arpt.|Nice|France
NCG|Nueva Casas Grandes|Paloma Grande|Mexico
NCH|Nachingwea|Nachingwea|Tanzania
NCI|Necocli|Necocli|Colombia
NCL|Newcastle Arpt.|Newcastle|United Kingdom
NCN|New Chenega|New Chenega|United States
NCP|Cubi Pt NAS|Luzon Is|Philippines
NCQ|Atlanta Nas|Marietta, GA|United States
NCR|San Carlos|San Carlos|Nicaragua
NCS|Newcastle|Newcastle|South Africa
NCT|Guanacaste|Nicoya|Costa Rica
NCU|Nukus|Nukus|Uzbekistan
NCY|Annecy-Meythe|Annecy|France
NDA|Bandanaira|Bandanaira|Indonesia
NDB|Nouadhibou|Nouadhibou|Mauritania
NDC|Nanded|Nanded|India
NDD|Sumbe|Sumbe|Angola
NDE|Mandera|Mandera|Kenya
NDF|Ndalatandos|Ndalatandos|Angola
